title,article_url,date,time,section,excerpt,author
«Σπαταλάμε 650 ευρώ ανά στρέμμα και αποτέλεσμα δεν έχουμε»: Οι «τρύπες» του μοντέλου δασοπροστασίας,https://www.kathimerini.gr/investigations/special-reports/562530775/spatalame-650-eyro-ana-stremma-kai-apotelesma-den-echoyme-oi-trypes-toy-monteloy-dasoprostasias/,2023-07-21,,SPECIAL REPORTS,Αναγκαία η ύπαρξη νέου σχεδίου.,
"Φωτιές: Εγιναν στάχτη 3,5 εκατ. στρέμματα τα τελευταία δέκα χρόνια",https://www.kathimerini.gr/investigations/special-reports/562530394/foties-eginan-stachti-3-5-ekat-stremmata-ta-teleytaia-deka-chronia/,2023-07-21,,SPECIAL REPORTS,Ειδικοί εξηγούν στην «Κ» τι πρέπει να αλλάξει.,
Ζητείται απολογισμός,https://www.kathimerini.gr/opinion/562529671/ziteitai-apologismos/,2023-07-20,,ΑΠΟΨΕΙΣ,"Στις 29 του περασμένου Μαρτίου δημοσιεύθηκε η απόφαση 26709 του υπουργείου Εσωτερικών, που προέβλεπε την «κατανομή ποσού ύψους 23.140.000 ευρώ από τους Κεντρικούς Αυτοτελείς Πόρους έτους 2023 στους δήμους της χώρας, για την κάλυψη δράσεων πυροπροστασίας». Σε αυτήν τονιζόταν ότι για την κατανομή του ποσού ελήφθη υπόψη «η πρόταση της Γενικής Γραμματείας Πολιτικής Προστασίας, η […]",
Αρθρο Γαβριήλ Ξανθόπουλου στην «Κ»: Το 2050 είναι ήδη εδώ,https://www.kathimerini.gr/society/562529563/arthro-gavriil-xanthopoyloy-stin-k-to-2050-einai-idi-edo/,2023-07-20,,ΚΟΙΝΩΝΙΑ,Βασική προτεραιότητα είναι να περιορίσουμε την αλλαγή του κλίματος θυσιάζοντας πιθανώς κάποια βολικά στοιχεία του τρόπου ζωής μας.,
Αρθρο του Δημήτρη Καραβέλλα στην «Κ»: Πυρκαγιές – Εμφαση στην πρόληψη,https://www.kathimerini.gr/society/562529551/arthro-toy-dimitri-karavella-stin-k-pyrkagies-emfasi-stin-prolipsi/,2023-07-20,,ΚΟΙΝΩΝΙΑ,"Να δημιουργηθούν πιο ασφαλείς και ανθεκτικοί οικισμοί, αλλά και ευνοϊκότερες συνθήκες για αποτελεσματική καταστολή των δασικών πυρκαγιών.",
Αρθρο Νίκου Μπόκαρη στην «Κ»: Μια ισχυρή Δασική Υπηρεσία,https://www.kathimerini.gr/society/562529548/arthro-nikoy-mpokari-stin-k-mia-ischyri-dasiki-ypiresia/,2023-07-20,,ΚΟΙΝΩΝΙΑ,"Απαιτείται μια πολιτική απόφαση για την αναδιοργάνωση, ενίσχυση και επανασύνδεση των υπηρεσιών με το φυσικό τους αντικείμενο.",
«Σπάνε τα ρεκόρ» οι ακραίοι καύσωνες στο βόρειο ημισφαίριο,https://www.kathimerini.gr/world/562529248/spane-ta-rekor-oi-akraioi-kaysones-sto-voreio-imisfairio/,2023-07-19,,ΚΟΣΜΟΣ,"Σύμφωνα με το ευρωπαϊκό παρατηρητήριο Κοπέρνικος, οι πρώτες 15 ημέρες του Ιουλίου ήταν οι πιο θερμές που έχουν καταγραφεί ποτέ.",
Πυροσβεστική: 66 πυρκαγιές το τελευταίο 24ωρο – Μαίνονται τα μέτωπα στη Δυτική Αττική,https://www.kathimerini.gr/society/562529215/pyrosvestiki-66-pyrkagies-to-teleytaio-24oro-mainontai-ta-metopa-sti-dytiki-attiki/,2023-07-19,,ΚΟΙΝΩΝΙΑ,"Πραγματοποιήθηκαν 29 διακομιδές πολιτών σε περιοχές της Σαρωνίδας, Λουτρακίου, Δερβενοχωρίων, Μαγούλας και Μάνδρας",
Μάχη ενάντια στις φλόγες: Το Ισραήλ σπεύδει να πάρει θέση στο πλευρό της Ελλάδας,https://www.kathimerini.gr/society/562529203/machi-enantia-stis-floges-to-israil-speydei-na-parei-thesi-sto-pleyro-tis-elladas/,2023-07-19,,ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ,"«Η σχέση της Ελλάδας και του Ισραήλ είναι βαθιά και στρατηγική και αυτή η φιλία μετριέται στις δύσκολες στιγμές», δηλώνει ο Ισραηλινός υπουργός Εξωτερικών.",
Το Ισραήλ στέλνει δύο πυροσβεστικά αεροπλάνα στην Ελλάδα,https://www.kathimerini.gr/society/562529014/to-israil-stelnei-dyo-pyrosvestika-aeroplana-stin-ellada/,2023-07-19,,ΚΟΙΝΩΝΙΑ,Η βοήθεια «αποτελεί μέρος της γόνιμης συνεργασίας και αλληλοβοήθειας μεταξύ του Ισραήλ και της Ελλάδας» σημειώνεται σχετικά.,
Ροδος: Ανεξέλεγκτα παραμένουν τα τέσσερα πύρινα μέτωπα,https://www.kathimerini.gr/society/562529002/rodos-anexelegkta-paramenoyn-ta-tessera-pyrina-metopa/,2023-07-19,,ΚΟΙΝΩΝΙΑ,Προληπτική απομάκρυνση επισκεπτών και εργαζομένων από τον αρχαιολογικό χώρο της Καμείρου,
Copernicus: Εγιναν στάχτη 35.000 στρέμματα  στην Ανατολική Αττική,https://www.kathimerini.gr/society/562528945/copernicus-schedon-35-000-stremmata-kaikan-apo-tin-pyrkagia-stin-an-attiki/,2023-07-19,,ΚΟΙΝΩΝΙΑ,Ο θλιβερός απολογισμός όπως τον αποτύπωσε το δορυφορικό σύστημα της Ευρωπαϊκής Ένωσης.,
Πόσο επηρέασαν την ατμόσφαιρα της Αττικής οι πυρκαγιές,https://www.kathimerini.gr/society/562528786/poso-epireasan-tin-atmosfaira-tis-attikis-oi-pyrkagies/,2023-07-19,,ΚΟΙΝΩΝΙΑ,Ο καθηγητής Νίκος Μιχαλόπουλος εξηγεί στην «Κ» ποιες περιοχές έχουν επιβαρυνθεί περισσότερο. Οι φόβοι για τις επόμενες ημέρες.,
Πυρκαγιές: Μάχη με τις φλόγες για τρίτη ημέρα – Οι εξελίξεις από τα πύρινα μέτωπα,https://www.kathimerini.gr/society/562528201/pyrkagies-machi-me-tis-floges-gia-triti-imera-oi-exelixeis-apo-ta-pyrina-metopa/,2023-07-19,,ΚΟΙΝΩΝΙΑ,"Για τρίτη ημέρα συνεχίζεται η μάχη με τις φλόγες στα δύο κύρια μέτωπα που παραμένουν σε εξέλιξη, στη Δυτική Αττική και το Λουτράκι, ενώ συνεχίζονται οι επιχειρήσεις και στη μεγάλη φωτιά της Ρόδου.",
Αίθριος σήμερα ο καιρός – Νέο κύμα καύσωνα τουλάχιστον πέντε ημερών από αύριο,https://www.kathimerini.gr/society/562528183/aithrios-simera-o-kairos-neo-kyma-kaysona-toylachiston-pente-imeron-apo-ayrio/,2023-07-19,,ΚΟΙΝΩΝΙΑ,"Οι συνθήκες καύσωνα αναμένεται να διατηρηθούν στην χώρα μας τις επόμενες τουλάχιστον 5 ημέρες, ενώ νέο κύμα πολύ υψηλών θερμοκρασιών αναμένεται στη χώρα μας από αύριο, Πέμπτη.",
Πιο ισχυρό το δεύτερο κύμα καύσωνα,https://www.kathimerini.gr/society/562527664/pio-ischyro-to-deytero-kyma-kaysona/,2023-07-19,,ΓΡΑΦΗΜΑΤΑ,"Ασφυκτική ζέστη σε όλη τη χώρα έως και την Κυριακή, με τη θερμοκρασία να υποχωρεί ελάχιστα από τη Δευτέρα.",
Πυρκαγιές: Τρωτές οι περιοχές εκτός σχεδίου,https://www.kathimerini.gr/society/562527649/pyrkagies-trotes-oi-perioches-ektos-schedioy/,2023-07-19,,ΚΟΙΝΩΝΙΑ,"Ενας δυσεπίλυτος γρίφος, ένα μπερδεμένο κουβάρι, η άκρη του οποίου μοιάζει εγκλωβισμένη στο εσωτερικό του.",
Ολονύχτιο θρίλερ σε Λουτράκι και Μάνδρα – Αγωνία για το μέτωπο στη Ρόδο,https://www.kathimerini.gr/society/562527451/olonychtia-thriler-se-loytraki-kai-mandra-agonia-gia-to-metopo-sti-rodo/,2023-07-18,,ΚΟΙΝΩΝΙΑ,Σκληρή μάχη με τις φλόγες συνεχίζουν να δίνουν για δεύτερο 24ωρο οι πυροσβεστικές δυνάμεις σε Δυτική Αττική και Λουτράκι. Σε «ευάλωτη περιοχή» η πυρκαγιά στη Ρόδο.,
Καιρός: Σε τρεις φάσεις η επέλαση του καύσωνα τις επόμενες μέρες,https://www.kathimerini.gr/society/562527367/foties-se-treis-faseis-i-epelasi-toy-kaysona-tis-epomenes-meres/,2023-07-18,,ΚΟΙΝΩΝΙΑ,Η κορύφωση της ανόδου της θερμοκρασίας αναμένεται την Κυριακή 23 Ιουλίου οπότε και είναι πιθανό να ξεπεράσει τους 42-44 βαθμούς Κελσίου.,
Φωτιά: Απροετοίμαστοι 10 κρίσιμοι δήμοι στην καρδιά της αντιπυρικής περιόδου,https://www.kathimerini.gr/society/562527343/kaysimi-yli-aproetoimastoi-10-krisimoi-dimoi-stin-kardia-tis-antipyrikis-periodoy/,2023-07-18,,ΚΟΙΝΩΝΙΑ,Περιοχές της Αττικής με πολύ πράσινο δεν κάνουν τα προβλεπόμενα στο σημαντικό κομμάτι των αποψιλώσεων και των καθαρισμών.,
Ενεργοποίηση της Υπηρεσίας Copernicus για την άμεση χαρτογράφηση των πυρκαγιών,https://www.kathimerini.gr/society/562526983/energopoiisi-tis-ypiresias-copernicus-gia-tin-amesi-chartografisi-ton-pyrkagion/,2023-07-18,,ΚΟΙΝΩΝΙΑ,"Αναμένεται άμεσα η διάθεση σειράς χαρτογραφικών δεδομένων και προϊόντων, που προκύπτουν από ανάλυση δορυφορικών εικόνων.",
Βουλή: Ομόφωνη άρση ασυλίας της Ρένας Δούρου για το Μάτι,https://www.kathimerini.gr/politics/562526611/voyli-omofoni-arsi-asylias-tis-renas-doyroy-gia-to-mati/,2023-07-18,,ΠΟΛΙΤΙΚΗ,"Στην ομόφωνη άρση της ασυλίας της βουλευτή του ΣΥΡΙΖΑ-ΠΣ, Ρένας Δούρου, προκειμένου να συνεχιστεί η δίκη για την πυρκαγιά στο Μάτι προχώρησε η Βουλή.",
Φωτιές: Μάχη με τις φλόγες στα Δερβενοχώρια – Οι εξελίξεις από όλα τα μέτωπα,https://www.kathimerini.gr/society/562526482/foties-dyskoli-i-pyrkagia-sto-dervenochori-oi-exelixeis-apo-ola-ta-metopa/,2023-07-18,,ΚΟΙΝΩΝΙΑ,"Η φωτιά στα Δερβενοχώρια παραμένει το δυσκολότερο μέτωπο από τις πυρκαγιές που βρίσκονται σε εξέλιξη από χθες το μεσημέρι. Μετά τις 12:30, εκδόθηκε νέα ειδοποίηση από το 112 για τις περιοχές Πανόραμα, Πουρνάρι, Παλαιοχώρα, Αγία Σωτήρα, καλώντας τους πολίτες να κινηθούν προς τη Μάνδρα.  Το μέτωπο στην περιοχή δείχνει να αναζωπυρώνεται, κινούμενο προς τα Βίλια.  […]",
Φωτιές: Μάχη με τις φλόγες για δεύτερη ημέρα – Στα Δερβενοχώρια το μεγαλύτερο μέτωπο,https://www.kathimerini.gr/society/562526035/foties-machi-gia-deyteri-imera-se-4-perioches-sta-dervenochoria-to-megalytero-metopo/,2023-07-18,,ΚΟΙΝΩΝΙΑ,"Για δεύτερη ημέρα συνεχίζεται η μάχη με τις φλόγες σε τέσσερα μέτωπα, καθώς σε εξέλιξη παραμένουν οι πυρκαγιές που εκδηλώθηκαν χθες: στην Aνατολική Αττική (ξεκίνησε από τον Νέο Κουβαρά, σκαρφάλωσε το Πάνειο Ορος και έφτασε στην άλλη πλευρά κατευθυνόμενη προς Λαγονήσι και Ανάβυσσο), στο Καπαρέλλι Βοιωτίας, στην Καλλιθέα Λουτρακίου και στα Δερβενοχώρια.",
Πυρκαγιές: Ο επικίνδυνος συνδυασμός ανέμων και χαμηλής υγρασίας εδάφους,https://www.kathimerini.gr/society/562525501/o-epikindynos-syndyasmos-anemon-kai-chamilis-ygrasias-edafoys/,2023-07-18,,ΓΡΑΦΗΜΑΤΑ,"Εξαιρετικά ευνοϊκές για την εκδήλωση και τη γρήγορη διάδοση πυρκαγιών επικρατούσαν χθες στην περιοχή Κουβαρά Αττικής, όπου ξεκίνησε η πυρκαγιά στην ανατολική Αττική.",
Φωτιά τώρα στο Λουτράκι – 112 για εκκενώσεις οικισμών,https://www.kathimerini.gr/society/562524817/fotia-tora-sto-loytraki/,2023-07-17,,ΚΟΙΝΩΝΙΑ,"Δεκάδες κατοικίες, επιχειρήσεις και αγροτοδασικές εκτάσεις παραδόθηκαν στις φλόγες",
